PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
1918_02,Europa,1,A/23/S,TRAPPIST-1e,52,0,0,0,0,0,0,Sheleb Assibler,1
1918_03,Europa,0,A/23/S,TRAPPIST-1e,38,0,34,2043,0,1339,0,Hallux Assibler,1
1920_01,Mars,0,E/117/P,TRAPPIST-1e,46,0,731,0,288,0,2,Burbix Horte,0
1922_01,Earth,1,G/303/S,55 Cancri e,23,0,0,0,0,0,0,Tonald Hickson,0
1923_01,Europa,0,C/65/P,TRAPPIST-1e,63,0,0,4286,18,4,872,Wasaleh Dister,1
1923_02,Europa,1,C/65/P,55 Cancri e,24,0,0,0,0,0,0,Ranan Dister,1
1925_01,Earth,1,G/304/S,TRAPPIST-1e,50,0,0,0,0,0,0,Olgary Matts,0
1926_01,,1,G/305/S,TRAPPIST-1e,20,0,0,0,0,0,0,Billey Conney,0
1927_01,Mars,0,D/66/S,TRAPPIST-1e,55,0,2424,0,1,0,284,Trohs Hapie,0
1928_01,Earth,0,E/144/S,PSO J318.5-22,21,0,0,0,107,166,388,Leence Anthon,1
1931_01,Europa,1,C/73/S,55 Cancri e,56,0,0,0,0,0,0,Kumark Dressink,1
1933_01,Earth,0,E/118/P,TRAPPIST-1e,45,0,10,0,0,,0,Timyra Hammons,1
1935_01,Earth,1,G/307/S,55 Cancri e,18,0,0,0,0,0,0,Sharie Gallenry,0
1937_01,Earth,0,F/368/S,TRAPPIST-1e,47,0,7,877,17,0,0,Therly Knoxtones,0
1938_01,Earth,0,F/369/S,TRAPPIST-1e,36,0,0,0,1508,110,117,Gretty Charpelaney,1
1939_01,Mars,0,F/385/P,TRAPPIST-1e,57,1,975,0,295,39,0,Wacks Burta,0
1939_02,Mars,0,D/62/P,TRAPPIST-1e,13,0,3037,10,43,0,0,Sex Burta,0
1940_01,Mars,0,F/386/P,TRAPPIST-1e,27,0,120,0,1476,3,0,Wins Bate,0
1941_01,Earth,0,F/370/S,TRAPPIST-1e,20,0,717,0,0,0,0,Man Hendrewsons,0
1942_01,Earth,0,G/312/P,TRAPPIST-1e,47,0,0,444,328,56,,Gerly Gaineyerson,0
1945_01,Earth,0,E/120/P,TRAPPIST-1e,15,0,0,0,787,0,0,Ambert Guezaley,0
1946_01,Earth,0,G/313/P,TRAPPIST-1e,34,0,0,0,53,731,0,Rayley Castannison,0
1947_01,Earth,0,F/372/S,TRAPPIST-1e,21,0,942,0,0,0,7,Lorian Vandan,0
1950_01,Earth,0,F/374/S,TRAPPIST-1e,51,0,0,0,0,101,1357,Tonyn Welles,0
1952_01,Earth,0,E/121/P,TRAPPIST-1e,23,0,382,0,398,8,0,,0
1953_01,Earth,0,F/387/P,TRAPPIST-1e,58,0,0,0,0,0,717,Verney Bradlerson,0
1956_01,Mars,0,D/68/S,TRAPPIST-1e,37,0,2765,0,1134,0,0,,0
1956_02,Mars,0,D/68/S,PSO J318.5-22,44,,708,0,5,0,74,Mesh Pread,1
1957_01,Earth,1,G/309/S,TRAPPIST-1e,25,0,0,0,0,0,0,Patoya Maynardner,0
1959_01,Europa,1,C/66/P,TRAPPIST-1e,15,0,0,0,0,0,0,Weion Exibuctich,1
1959_02,Europa,0,C/66/P,TRAPPIST-1e,40,0,0,382,0,1,3822,,0
1959_03,Europa,0,C/66/P,55 Cancri e,29,0,0,433,4899,393,260,Menchah Exibuctich,1
1960_01,Earth,1,E/122/P,TRAPPIST-1e,36,0,0,0,0,0,0,Deanny Lynnerett,1
1960_02,Earth,0,E/122/P,PSO J318.5-22,21,0,0,0,677,4,0,Joana Lynnerett,1
1961_01,Earth,0,G/315/P,TRAPPIST-1e,35,0,302,6,0,6,613,Kayne Giller,1
1962_01,Earth,0,F/390/P,TRAPPIST-1e,24,0,3,361,94,824,160,Verek Buckeenez,0
1962_02,Earth,0,G/316/P,55 Cancri e,2,0,0,0,0,0,0,Jasony Buckeenez,0
1962_03,Earth,1,G/316/P,TRAPPIST-1e,0,0,,0,0,0,0,Dixiel Ryanga,1
1963_01,Earth,0,F/391/P,TRAPPIST-1e,43,0,0,0,0,1200,17,Aarone Fowlaney,0
1964_01,Europa,0,C/74/S,TRAPPIST-1e,63,0,,869,1,375,3377,Altara Righturter,0
1967_01,Earth,1,G/318/P,TRAPPIST-1e,30,,0,0,0,0,0,Megany Humphreyes,1
1968_01,Earth,1,G/319/P,PSO J318.5-22,38,0,0,0,0,0,0,Delody Traverdy,1
1969_01,Europa,0,C/75/S,55 Cancri e,27,0,,21066,0,2448,2293,Unukath Sandul,1
1971_01,Earth,0,F/375/S,PSO J318.5-22,54,0,3,0,56,633,0,Megany Irwinson,0
1973_01,Europa,1,A/24/S,55 Cancri e,39,0,0,0,0,0,0,Gomeron Clindy,1
1974_01,Mars,0,D/63/P,TRAPPIST-1e,41,0,3702,0,1,0,18,Sugark Cusa,0
1975_01,Earth,0,G/310/S,TRAPPIST-1e,22,0,0,0,0,10,761,Jeandy Hobbinson,0
1976_01,Europa,0,B/82/S,55 Cancri e,23,0,0,8037,,1,2,Sadirab Craleve,1
1976_02,Europa,0,B/82/S,TRAPPIST-1e,34,0,15,3578,0,,473,Alam Lansuffle,1
1976_03,Europa,1,B/82/S,55 Cancri e,26,1,0,0,0,0,0,Cellah Lansuffle,1
1976_04,Europa,0,B/82/S,TRAPPIST-1e,39,0,1,2972,0,3175,1,Zinoth Lansuffle,0
1976_05,Europa,1,B/82/S,55 Cancri e,15,0,0,0,0,0,0,Plas Lansuffle,1
1976_06,Europa,1,B/82/S,TRAPPIST-1e,64,0,0,0,0,0,0,Wasaleh Lansuffle,1
1976_07,Europa,1,B/82/S,TRAPPIST-1e,25,0,0,0,0,0,0,Alaslon Craleve,1
1977_01,Mars,1,F/393/P,TRAPPIST-1e,35,0,0,0,0,0,0,Froder Paska,1
1978_01,,1,G/311/S,TRAPPIST-1e,19,0,0,0,0,0,0,,1
1979_01,Earth,0,F/376/S,TRAPPIST-1e,26,0,401,0,693,62,0,Delley Moodson,0
1980_01,Earth,1,G/312/S,TRAPPIST-1e,3,0,0,0,0,0,0,Scotte Browlerson,1
1980_02,Earth,0,G/312/S,TRAPPIST-1e,29,0,1434,5,0,0,0,Man Freevenson,0
1980_03,Earth,1,G/312/S,TRAPPIST-1e,44,0,0,0,0,0,0,Penne Browlerson,1
1981_01,Earth,0,E/124/P,TRAPPIST-1e,27,0,196,602,0,0,198,Julion Cobson,0
1983_01,Earth,0,G/320/P,PSO J318.5-22,17,0,414,0,139,28,173,Felia Cooperkins,0
1984_01,Europa,0,,55 Cancri e,37,0,0,3166,0,91,6,Mesath Wassid,1
1985_01,Mars,1,F/394/P,55 Cancri e,19,0,0,0,0,0,0,Apuffs Facle,1
1988_01,Earth,1,G/321/P,TRAPPIST-1e,44,0,0,0,0,0,0,Eleaha Wallerson,0
1991_01,Earth,0,F/378/S,55 Cancri e,22,,0,0,30,499,138,Leenny Palmes,0
1991_02,Earth,0,E/146/S,TRAPPIST-1e,22,0,213,85,352,12,1,Aude Palmes,1
1992_01,Mars,1,F/379/S,TRAPPIST-1e,21,0,,0,0,0,0,Lucan Killé,1
1993_01,Earth,0,F/380/S,TRAPPIST-1e,31,0,1062,0,802,71,0,Lorey Fishopper,0
1994_01,Earth,0,E/125/P,TRAPPIST-1e,17,0,0,0,249,537,5,Cary Pagedy,1
1995_01,Earth,0,G/314/S,PSO J318.5-22,30,0,231,0,0,274,26,Gerry Sterreray,0
1996_01,Earth,0,F/381/S,TRAPPIST-1e,15,0,12,25,197,631,0,Sallie Fryan,0
1997_01,Earth,,G/315/S,TRAPPIST-1e,42,0,37,1670,0,0,0,Joyn Hartley,1
1999_01,Earth,0,F/383/S,TRAPPIST-1e,55,0,373,1,1,496,0,Shelle Kimons,0
2000_01,Europa,0,C/76/S,55 Cancri e,28,0,5,2676,13,0,157,Weia Plattering,1
2001_01,Earth,0,F/396/P,TRAPPIST-1e,33,0,673,194,548,59,40,All Pittler,0
2003_01,Earth,0,G/323/P,TRAPPIST-1e,19,,3,6,20,60,719,Viviay Oconley,0
2006_01,Earth,0,F/386/S,TRAPPIST-1e,24,0,,856,0,0,5,Eriky Moorez,0
2006_02,Earth,0,G/317/S,TRAPPIST-1e,4,0,0,0,0,0,0,Crisey Moorez,0
2006_03,Earth,1,G/317/S,TRAPPIST-1e,2,0,0,0,0,0,0,Joana Moorez,0
2007_01,Europa,0,A/25/S,55 Cancri e,30,0,0,5734,0,5,1,Aviton Gocent,1
2009_01,Europa,0,B/59/P,TRAPPIST-1e,31,0,0,0,0,0,0,Aldibah Contery,0
2009_02,Europa,1,B/59/P,TRAPPIST-1e,17,0,0,0,0,0,0,Cheliak Contery,1
2009_03,Europa,1,B/59/P,55 Cancri e,40,0,0,0,0,0,0,Gluebah Contery,1
2010_01,Earth,1,G/324/P,PSO J318.5-22,33,0,0,0,0,0,,Candyn Gregordy,1
2011_01,Earth,1,G/318/S,PSO J318.5-22,46,0,0,0,0,0,,Tonyn Bartines,0
2012_01,Europa,0,B/60/P,55 Cancri e,30,1,1250,865,0,3725,5416,Mirakis Amincrerus,0
2013_01,Earth,0,F/398/P,TRAPPIST-1e,17,0,0,0,0,0,804,Emmax Water,0
2015_01,Earth,0,F/387/S,TRAPPIST-1e,19,0,1139,18,0,0,671,Fayene Hickett,1
2019_01,Europa,0,B/83/S,55 Cancri e,22,0,0,5183,0,1080,2,Dirfak Oppressive,1
2019_02,Europa,,B/83/S,55 Cancri e,20,0,0,162,0,148,7619,Okulus Oppressive,0
2022_01,Earth,0,F/390/S,PSO J318.5-22,36,0,0,809,0,86,0,Gracia Houseson,0
2024_01,,0,G/322/S,TRAPPIST-1e,0,0,0,0,0,0,0,Ellard Kinson,1
2024_02,Earth,0,E/150/S,55 Cancri e,17,0,44,1535,10,51,0,Ianne Kinson,1
2026_01,Earth,1,G/323/S,TRAPPIST-1e,,0,0,0,0,0,0,Marlly Warrishales,1
2026_02,Earth,1,G/323/S,PSO J318.5-22,15,0,0,0,0,0,0,Franda Warrishales,1
2026_03,Earth,0,G/323/S,TRAPPIST-1e,20,0,0,4,429,0,287,Heald Alldson,0
2027_01,Earth,0,F/399/P,55 Cancri e,19,0,30,1,1051,0,6,Iree Oconley,1
2028_01,Earth,0,F/391/S,PSO J318.5-22,24,0,662,0,0,0,9,Louisa Pooles,0
2029_01,Earth,0,F/400/P,55 Cancri e,43,0,0,6,730,1,0,Lyne Camerrison,0
2032_01,Mars,1,F/402/P,TRAPPIST-1e,26,0,0,0,0,0,0,Powl Shcad,1
2034_01,Earth,0,F/393/S,TRAPPIST-1e,42,0,399,75,38,771,0,Anton Pearsalason,0
2038_01,Earth,0,F/404/P,TRAPPIST-1e,21,0,6,133,503,0,2,Racyle Ingston,0
2040_01,Europa,1,B/85/S,TRAPPIST-1e,50,0,0,0,0,0,0,Lesaten Stiven,1
2040_02,Europa,1,B/85/S,TRAPPIST-1e,25,0,0,0,0,0,0,Alramak Stiven,1
2041_01,Earth,1,G/327/P,TRAPPIST-1e,64,0,,0,0,0,0,Pattin Weavesend,1
2042_01,Earth,0,F/394/S,TRAPPIST-1e,50,0,0,0,0,785,19,Rosiey Floways,0
2043_01,Mars,1,F/395/S,TRAPPIST-1e,24,0,,0,0,0,0,Goles Teake,1
2044_01,Earth,0,F/396/S,TRAPPIST-1e,27,,0,0,634,1,23,Breney Conleydenan,1
2045_01,Earth,1,G/324/S,55 Cancri e,42,0,0,0,0,0,,Gaylah Whitneyes,1
2046_01,Earth,1,G/328/P,55 Cancri e,30,0,0,0,0,0,0,Luison Beston,0
2051_01,Earth,0,E/126/P,TRAPPIST-1e,20,0,2,0,694,0,22,,1
2052_01,Mars,0,E/151/S,TRAPPIST-1e,31,0,162,1211,4,0,1,Jele Balle,1
2053_01,Europa,0,C/68/P,55 Cancri e,26,0,281,741,13,0,4724,Tabbah Wasede,0
2054_01,Europa,0,C/69/P,55 Cancri e,39,0,0,,0,1528,1119,Alark Stivelte,0
2055_01,Earth,0,G/330/P,TRAPPIST-1e,,0,0,0,0,0,0,Belly Woodwinez,0
2055_02,,0,G/330/P,PSO J318.5-22,32,0,0,58,0,0,642,Sall Woodwinez,1
2055_03,Earth,1,G/330/P,TRAPPIST-1e,25,0,0,0,0,0,0,,1
2055_04,Earth,0,G/330/P,TRAPPIST-1e,6,0,0,0,0,0,0,Lesley Woodwinez,1
2055_05,Earth,1,G/330/P,TRAPPIST-1e,3,0,0,0,0,0,0,Harlen Woodwinez,1
2055_06,Earth,1,G/330/P,TRAPPIST-1e,11,0,0,0,0,0,0,Janee Canton,0
2056_01,Earth,1,G/331/P,TRAPPIST-1e,52,0,0,0,0,0,0,Marynk Hanghanson,0
2056_02,Earth,0,F/407/P,TRAPPIST-1e,14,0,16,0,0,712,149,Claura Hanghanson,0
2056_03,Earth,0,F/407/P,TRAPPIST-1e,68,0,0,286,0,1739,13,Elany Hanghanson,0
2056_04,Earth,1,G/331/P,PSO J318.5-22,18,0,0,0,0,0,0,Philia Hanghanson,1
2059_01,Earth,0,G/333/P,TRAPPIST-1e,55,0,2,0,0,0,907,Ellena Moodmandez,1
2060_01,,0,G/327/S,55 Cancri e,22,0,1430,0,0,0,423,Anniey Baketton,0
2061_01,Europa,0,D/65/P,TRAPPIST-1e,34,0,0,5063,0,56,327,Dscha Sedece,1
2062_01,Mars,,F/398/S,TRAPPIST-1e,17,0,583,0,753,0,0,,0
2063_01,Earth,1,G/328/S,PSO J318.5-22,38,0,0,0,0,0,0,Mistie Leonaldez,0
2065_01,Earth,0,F/410/P,TRAPPIST-1e,13,0,12,0,0,0,1963,Lavey Jeffey,0
2066_01,Earth,1,G/329/S,TRAPPIST-1e,19,0,0,0,0,0,0,Bryany Chapmaney,1
2067_01,Europa,1,C/70/P,TRAPPIST-1e,30,0,0,0,0,0,0,Alatrin Sprender,1
2067_02,Europa,0,C/70/P,TRAPPIST-1e,27,1,0,0,72,668,2713,Asellan Sprender,0
2070_01,Earth,0,E/127/P,TRAPPIST-1e,17,0,,1,533,326,0,Sanda Gilleyons,1
2071_01,Europa,0,C/78/S,55 Cancri e,45,0,0,3559,0,3615,163,Zaninon Subateful,0
2071_02,Europa,0,C/78/S,55 Cancri e,28,0,167,2406,71,283,650,Alduson Subateful,1
2073_01,Earth,0,F/401/S,TRAPPIST-1e,23,0,177,0,7,0,448,Landa Rivanseney,0
2074_01,Europa,0,D/69/S,TRAPPIST-1e,24,0,1289,3343,0,4996,729,Sadir Alaring,0
2074_02,Europa,0,D/69/S,TRAPPIST-1e,23,0,9,4081,0,0,16,Mergas Alaring,1
2075_01,Earth,0,F/402/S,55 Cancri e,29,0,270,0,0,25,343,Janne Yatters,0
2080_01,Earth,0,G/334/P,TRAPPIST-1e,46,0,430,0,340,52,61,Henryn Joycerton,0
2081_01,Earth,0,F/411/P,PSO J318.5-22,17,0,8,911,0,0,0,Brie Moodsey,1
2082_01,Earth,0,G/335/P,TRAPPIST-1e,20,0,0,0,4,35,769,Carlie Kirks,0
2083_01,Earth,0,F/407/S,TRAPPIST-1e,24,0,121,20,0,68,506,Wen Gibbsonton,0
2084_01,Europa,0,A/16/P,TRAPPIST-1e,40,0,19,10,1,4759,6007,Aston Boltund,0
2084_02,Europa,1,A/16/P,TRAPPIST-1e,,0,0,0,0,0,0,Dyonon Boltund,1
2085_01,Europa,0,C/72/P,TRAPPIST-1e,38,0,0,590,2640,6202,99,Algedia Unaasor,0
2086_01,Europa,0,A/26/S,TRAPPIST-1e,65,0,51,4451,0,20,397,Marf Wasterivel,1
2086_02,Europa,0,A/26/S,TRAPPIST-1e,19,0,0,1342,0,152,556,Aldera Wasterivel,1
2087_01,Earth,0,F/408/S,TRAPPIST-1e,54,0,0,0,872,0,1,Olliey Brownings,1
2088_01,Earth,0,F/409/S,55 Cancri e,38,0,0,717,0,0,0,Eriey Weaves,0
2088_02,Earth,0,G/331/S,TRAPPIST-1e,40,0,51,0,1,368,509,Len Weaves,1
2089_01,Earth,0,F/412/P,PSO J318.5-22,21,0,,2,133,0,549,Sonard Sterreray,0
2090_01,Earth,0,F/413/P,TRAPPIST-1e,22,0,8,0,801,0,12,Dia Watkinsley,1
2091_01,Earth,0,F/414/P,TRAPPIST-1e,33,0,356,,0,245,0,Arlie Woodwinez,0
2092_01,Mars,0,D/70/S,TRAPPIST-1e,18,0,29,0,2315,0,1,Muffs Blan,1
2092_02,Mars,0,E/153/S,TRAPPIST-1e,43,0,546,0,41,710,0,Wins Stpie,0
2092_03,Mars,0,,TRAPPIST-1e,13,,6726,0,1605,1266,0,Cray Stpie,0
2092_04,Mars,0,F/410/S,TRAPPIST-1e,26,0,1751,0,0,0,0,,0
2092_05,Mars,0,D/70/S,TRAPPIST-1e,22,0,2300,0,22,256,0,Jur Stpie,0
2094_01,Mars,1,F/415/P,TRAPPIST-1e,21,0,0,0,0,0,0,Lles Buncy,1
2095_01,Earth,0,F/411/S,PSO J318.5-22,25,0,0,11,0,13,1344,Mabley Gallencis,0
2096_01,Mars,0,F/412/S,TRAPPIST-1e,29,0,216,10,611,594,0,Milly Kité,0
2096_02,Mars,0,F/412/S,TRAPPIST-1e,49,0,1624,0,68,,0,Weaffs Kinie,0
2097_01,Europa,1,B/86/S,55 Cancri e,29,0,0,0,0,0,0,Tetra Roftfuling,1
2099_01,Mars,0,D/71/S,,45,0,10,1095,1474,0,0,Cupers Boste,1
2100_01,Earth,0,F/413/S,PSO J318.5-22,45,0,0,0,734,3,5,Garyan Briggins,1
2102_01,Europa,0,C/79/S,TRAPPIST-1e,30,0,63,9314,249,2624,4538,Giedia Seadler,0
2104_01,Earth,0,F/414/S,TRAPPIST-1e,29,0,776,0,4,0,23,Sonard Bootez,0
2104_02,Earth,0,,TRAPPIST-1e,26,0,0,0,0,0,0,Brinez Bootez,0
2105_01,Earth,1,G/335/S,55 Cancri e,16,0,0,0,0,0,0,Benda Loway,0
2106_01,Earth,0,G/336/S,55 Cancri e,20,0,1,0,0,4926,1,Bertle Calhounez,0
2107_01,Earth,0,G/338/P,TRAPPIST-1e,33,0,235,2,1,650,0,Sylvin Haynardy,0
2110_01,Earth,1,G/339/P,TRAPPIST-1e,18,0,0,0,0,0,0,Ernice Joynewtonks,0
2111_01,Mars,0,F/417/P,TRAPPIST-1e,24,0,600,593,1404,0,1,Beals Blan,0
2112_01,Mars,0,F/418/P,TRAPPIST-1e,29,0,860,305,18,1415,0,Latsts Perty,0
2114_01,Europa,1,B/87/S,55 Cancri e,40,0,0,0,0,0,0,Gollux Folhal,1
2115_01,Europa,1,D/72/S,TRAPPIST-1e,27,0,0,0,0,0,0,Schird Oinded,1
2116_01,Earth,1,G/339/S,TRAPPIST-1e,35,0,0,0,0,0,0,Dellie Waderoachez,0
2117_01,Europa,0,,TRAPPIST-1e,31,0,0,8718,0,13036,267,Azet Rocketedy,0
2118_01,Earth,1,G/340/P,PSO J318.5-22,26,0,0,0,0,0,0,Kene Macdonadows,0
2120_01,Mars,0,D/73/S,TRAPPIST-1e,49,0,0,0,1058,0,0,Prah Bla,1
2121_01,Earth,1,G/341/P,TRAPPIST-1e,23,0,0,0,0,0,0,Timyra Peterstarks,0
2123_01,Earth,1,G/342/P,PSO J318.5-22,23,0,0,0,0,0,0,Dianya Johnsondez,0
2123_02,Earth,1,G/342/P,PSO J318.5-22,14,0,0,0,0,0,0,France Johnsondez,1
2124_01,Earth,0,G/341/S,55 Cancri e,21,0,770,0,0,40,0,Ine Litthews,0
2125_01,Earth,0,G/343/P,TRAPPIST-1e,18,0,0,1,0,80,826,Stenny Pagedy,0
2126_01,Earth,0,F/415/S,TRAPPIST-1e,,0,717,0,0,0,0,Natha Ricews,0
2127_01,Earth,0,F/419/P,TRAPPIST-1e,19,0,721,62,7,0,0,Dorice Bailes,1
2128_01,Earth,0,G/344/P,TRAPPIST-1e,22,0,624,0,0,0,185,Artis Sancockett,0
2129_01,Earth,0,F/420/P,TRAPPIST-1e,17,0,736,0,2,20,0,Rice Camerrison,0
2130_01,Earth,0,F/421/P,PSO J318.5-22,13,0,0,2,480,10,176,Marine Oneiles,0
2131_01,Earth,0,E/128/P,TRAPPIST-1e,26,0,0,,0,91,900,Terrie Mayder,0
2133_01,Mars,0,D/74/S,TRAPPIST-1e,,0,1054,0,43,85,0,Caish Chrie,0
2133_02,Mars,1,F/416/S,TRAPPIST-1e,16,0,0,0,0,0,0,Elfs Chrie,1
2134_01,Mars,0,F/422/P,TRAPPIST-1e,20,0,1146,0,0,0,3,Mes Pimne,0
2135_01,Earth,0,E/129/P,TRAPPIST-1e,20,0,75,0,0,1545,0,Tin Monroellynn,0
2135_02,Earth,,E/129/P,TRAPPIST-1e,23,0,426,0,362,0,0,Aarone Monroellynn,0
2136_01,Earth,0,G/343/S,TRAPPIST-1e,61,0,2,0,17,868,28,Sallie Waltonnedy,0
2137_01,Mars,1,F/423/P,TRAPPIST-1e,27,0,0,0,0,0,0,Lopedo Ruité,1
2137_02,Mars,0,F/423/P,55 Cancri e,3,0,0,0,0,0,0,Stoate Queke,1
2137_03,Mars,0,F/423/P,55 Cancri e,4,0,0,0,0,0,0,Slig Queke,1
2138_01,Earth,1,G/344/S,55 Cancri e,13,,0,0,0,0,0,Colly Powery,1
2139_01,Mars,1,F/417/S,TRAPPIST-1e,19,0,0,0,0,0,0,Gibil Razo,1
2140_01,Earth,0,F/424/P,TRAPPIST-1e,18,0,0,0,698,0,0,Andra Drakeekss,1
2141_01,Earth,0,E/130/P,55 Cancri e,66,0,0,0,1610,0,0,Annaha Rivanseney,1
2142_01,Mars,1,F/418/S,TRAPPIST-1e,39,,0,0,0,0,0,Tostex Pri,1
2143_01,Earth,0,F/419/S,TRAPPIST-1e,21,0,0,1433,0,1234,0,Justie Miltongson,0
2143_02,Earth,1,G/345/S,TRAPPIST-1e,7,0,0,0,0,0,0,Thel Miltongson,0
2144_01,Earth,1,,TRAPPIST-1e,56,0,0,0,0,0,0,Helley Philliames,0
2145_01,Earth,0,F/425/P,TRAPPIST-1e,15,0,0,951,128,0,0,Karene Pecketton,0
2147_01,Mars,0,E/155/S,TRAPPIST-1e,,0,1146,0,47,0,105,Chon Ban,1
2148_01,Earth,0,F/420/S,TRAPPIST-1e,13,0,579,226,61,1,7,Ellana Grahangory,0
2149_01,Europa,1,B/89/S,TRAPPIST-1e,18,0,0,0,0,0,0,Altares Persed,1
2150_01,Earth,1,G/346/P,PSO J318.5-22,38,0,0,0,0,0,0,Walley Prickmantes,0
2152_01,Earth,0,F/426/P,TRAPPIST-1e,45,0,2138,0,0,659,0,Eulah Bakericks,0
2153_01,Earth,1,G/347/P,TRAPPIST-1e,21,0,0,0,0,0,,Alvia Daviddley,0
2154_01,Earth,0,G/348/P,TRAPPIST-1e,19,0,78,0,0,550,0,Regana Barles,0
2156_01,Earth,0,F/421/S,TRAPPIST-1e,49,0,651,25,0,849,2,Troya Cofferson,0
2158_01,Earth,0,F/423/S,TRAPPIST-1e,21,0,0,820,0,45,0,Joyn Moraleney,1
2159_01,Earth,0,F/424/S,TRAPPIST-1e,18,0,0,402,2027,0,0,Hencey Casez,1
2161_01,Mars,1,F/429/P,TRAPPIST-1e,43,0,0,0,0,0,0,Poselk Sidie,1
2162_01,Mars,1,F/425/S,PSO J318.5-22,27,0,0,0,0,0,0,Ral Graie,1
2162_02,Mars,0,F/425/S,TRAPPIST-1e,0,0,0,0,0,0,0,Hoces Graie,1
2163_01,Earth,0,G/349/P,TRAPPIST-1e,27,0,0,0,6,745,22,Adanne Mosepherry,0
2164_01,Europa,1,B/63/P,TRAPPIST-1e,21,,0,0,0,0,0,Coxaton Queldry,1
2167_01,Earth,0,F/431/P,PSO J318.5-22,20,0,38,220,495,0,,Weney Mckinn,0
2168_01,Mars,1,F/427/S,TRAPPIST-1e,35,0,0,0,0,0,0,Fow Lacke,1
2168_02,Mars,0,F/427/S,TRAPPIST-1e,20,0,212,0,991,0,13,Gorice Lacke,0
2171_01,Earth,0,F/433/P,TRAPPIST-1e,24,0,388,0,7,409,0,Sergia Camerrison,0
2171_02,Earth,0,G/351/P,TRAPPIST-1e,41,0,2,0,551,5577,68,Karene Camerrison,0
2172_01,Earth,0,G/347/S,PSO J318.5-22,23,0,0,774,0,0,0,Belly Barbes,1
2173_01,Earth,1,G/352/P,PSO J318.5-22,27,0,0,0,0,0,0,Vina Landolphrey,1
2175_01,Earth,1,G/348/S,55 Cancri e,58,0,0,0,0,0,0,Gabria Callowery,1
2177_01,Mars,1,F/435/P,TRAPPIST-1e,53,0,0,0,0,,0,Clech Colle,1
2179_01,Europa,0,C/80/S,TRAPPIST-1e,30,0,437,3585,0,4488,281,Eltaird Dianket,0
2180_01,Earth,0,F/428/S,55 Cancri e,24,0,1,0,0,318,247,Coreen Masquez,0
2182_01,Europa,0,B/64/P,TRAPPIST-1e,31,0,46,1935,0,995,1254,Unukath Tiouserful,0
2183_01,Mars,0,F/429/S,PSO J318.5-22,46,0,607,0,41,334,251,Cheeet Ruity,0
2183_02,Mars,0,F/429/S,TRAPPIST-1e,20,0,938,59,31,12,0,Prish Ruity,0
2186_01,Earth,1,G/350/S,TRAPPIST-1e,20,0,0,0,0,0,0,Ivanne Johnsby,0
2187_01,Earth,0,F/437/P,TRAPPIST-1e,30,0,0,236,0,1149,0,Hary Wiggson,0
2188_01,Earth,0,F/438/P,55 Cancri e,24,0,0,421,0,207,63,Ollip Hopez,0
2189_01,Earth,,G/354/P,TRAPPIST-1e,34,0,0,0,0,628,0,Nelly Cruzaley,0
2190_01,Earth,0,F/430/S,,20,0,1750,0,446,0,76,Allia Barris,0
2191_01,Mars,1,F/431/S,TRAPPIST-1e,48,0,0,0,0,0,0,Barkix Sidie,1
2193_01,Earth,0,F/439/P,PSO J318.5-22,25,0,0,0,619,0,70,Karlen Singtons,0
2194_01,Earth,1,G/352/S,TRAPPIST-1e,43,0,0,0,0,0,0,Danie Blacks,0
2195_01,Earth,0,F/440/P,TRAPPIST-1e,27,0,0,280,119,646,5,Naomie Coleyanglas,1
2196_01,Europa,0,B/65/P,TRAPPIST-1e,47,0,,32,0,4027,1440,Muonin Veriedeezy,0
2196_02,Europa,0,B/65/P,55 Cancri e,26,0,26,4587,0,102,0,Zinonon Veriedeezy,1
2196_03,Europa,1,B/65/P,TRAPPIST-1e,37,0,0,0,0,0,0,Genubi Veriedeezy,1
2196_04,Europa,0,B/65/P,55 Cancri e,42,0,0,1180,0,2677,283,Alrairk Veriedeezy,0
2198_01,Earth,0,E/156/S,55 Cancri e,61,0,0,654,902,0,68,Joela Franey,1
2200_01,Mars,0,F/442/P,TRAPPIST-1e,29,0,1443,1108,47,0,0,Grawk Prité,0
2201_01,Europa,0,D/75/S,55 Cancri e,32,0,0,1968,13,1051,,Suhelik Subateful,1
2202_01,Mars,0,F/443/P,TRAPPIST-1e,51,0,1671,0,17,0,0,Stmeal Horte,0
2203_01,Mars,0,D/76/S,TRAPPIST-1e,43,0,2019,0,560,0,0,Guanch Boyst,0
2204_01,Europa,1,B/90/S,55 Cancri e,25,0,0,0,0,0,0,Taraid Aillyber,1
2205_01,Earth,0,E/157/S,TRAPPIST-1e,31,0,0,0,187,602,0,Brance Vandan,0
2206_01,Earth,0,F/432/S,PSO J318.5-22,13,0,0,14,857,0,72,Elindy Callowery,0
2207_01,Earth,0,G/354/S,TRAPPIST-1e,20,0,546,0,228,0,0,Andine Hales,0
2209_01,Earth,0,F/433/S,TRAPPIST-1e,29,0,1356,20,0,13,0,,0
2210_01,Earth,1,G/355/S,TRAPPIST-1e,16,0,0,0,0,0,0,Helly Hestes,0
2211_01,Earth,0,F/434/S,TRAPPIST-1e,15,0,0,2347,0,380,0,Amela Hurles,1
